Ticker,Date,Open,High,Low,Close,Volume 
SAB,1985/05/28,410.00,410.00,410.00,410.00,82102
SAB,1985/05/29,405.00,410.00,405.00,405.00,49328
SAB,1985/05/30,405.00,407.00,405.00,405.00,224824
SAB,1985/06/03,392.00,395.00,392.00,392.00,78508
SAB,1985/06/04,392.00,392.00,390.00,392.00,401040
SAB,1985/06/05,392.00,395.00,390.00,392.00,95266
SAB,1985/06/06,395.00,395.00,392.00,395.00,37380
SAB,1985/06/07,400.00,400.00,395.00,400.00,45504
SAB,1985/06/10,392.00,400.00,392.00,392.00,33602
SAB,1985/06/11,395.00,395.00,392.00,395.00,41700
SAB,1985/06/12,400.00,400.00,395.00,400.00,28400
SAB,1985/06/13,397.00,400.00,397.00,397.00,86800
SAB,1985/06/14,400.00,402.00,397.00,400.00,57652
SAB,1985/06/17,410.00,410.00,410.00,410.00,4404
SAB,1985/06/18,412.00,412.00,410.00,412.00,21402
SAB,1985/06/19,412.00,415.00,412.00,412.00,22692
SAB,1985/06/20,402.00,412.00,402.00,402.00,38712
SAB,1985/06/21,402.00,402.00,402.00,402.00,26704
SAB,1985/06/24,407.00,407.00,407.00,407.00,30626
SAB,1985/06/25,407.00,410.00,407.00,407.00,240020
SAB,1985/06/26,407.00,407.00,407.00,407.00,57004
SAB,1985/06/27,407.00,410.00,407.00,407.00,58002
SAB,1985/06/28,407.00,407.00,407.00,407.00,151346
SAB,1985/07/01,400.00,402.00,400.00,400.00,100880
SAB,1985/07/02,395.00,400.00,395.00,395.00,43498
SAB,1985/07/03,397.00,397.00,395.00,397.00,64868
SAB,1985/07/04,397.00,397.00,397.00,397.00,3400
SAB,1985/07/05,412.00,412.00,405.00,412.00,43000
SAB,1985/07/08,412.00,412.00,412.00,412.00,34250
SAB,1985/07/09,425.00,425.00,415.00,425.00,50712
SAB,1985/07/10,435.00,435.00,425.00,435.00,45368
SAB,1985/07/11,435.00,445.00,435.00,435.00,64556
SAB,1985/07/12,437.00,437.00,435.00,437.00,61070
SAB,1985/07/15,437.00,437.00,435.00,437.00,41816
SAB,1985/07/16,440.00,440.00,437.00,440.00,127418
SAB,1985/07/17,452.00,452.00,440.00,452.00,43088
SAB,1985/07/18,450.00,452.00,450.00,450.00,84550
SAB,1985/07/19,440.00,450.00,440.00,440.00,68850
SAB,1985/07/22,425.00,435.00,425.00,425.00,110298
SAB,1985/07/23,425.00,430.00,425.00,425.00,56176
SAB,1985/07/24,417.00,425.00,417.00,417.00,125112
SAB,1985/07/25,400.00,405.00,397.00,400.00,225000
SAB,1985/07/26,397.00,400.00,397.00,397.00,53130
SAB,1985/07/29,402.00,402.00,397.00,402.00,27254
SAB,1985/07/30,405.00,405.00,402.00,405.00,16000
SAB,1985/07/31,397.00,402.00,397.00,397.00,37948
SAB,1985/08/01,385.00,395.00,385.00,385.00,87300
SAB,1985/08/02,375.00,380.00,375.00,375.00,123200
SAB,1985/08/05,360.00,370.00,360.00,360.00,41562
SAB,1985/08/06,362.00,362.00,360.00,362.00,81652
SAB,1985/08/07,370.00,372.00,365.00,370.00,39460
SAB,1985/08/08,387.00,387.00,387.00,387.00,36400
SAB,1985/08/09,372.00,397.00,372.00,372.00,215542
SAB,1985/08/12,381.00,381.00,375.00,381.00,66546
SAB,1985/08/13,372.00,380.00,372.00,372.00,127506
SAB,1985/08/14,355.00,372.00,355.00,355.00,42704
SAB,1985/08/15,370.00,370.00,360.00,370.00,29252
SAB,1985/08/16,362.00,362.00,357.00,362.00,29730
SAB,1985/08/19,365.00,365.00,362.00,365.00,38040
SAB,1985/08/20,372.00,375.00,370.00,372.00,98720
SAB,1985/08/21,375.00,375.00,372.00,375.00,26136
SAB,1985/08/22,372.00,375.00,372.00,372.00,102012
SAB,1985/08/23,372.00,372.00,370.00,372.00,62478
SAB,1985/08/26,372.00,372.00,372.00,372.00,29104
SAB,1985/08/27,372.00,372.00,370.00,372.00,78912
SAB,1985/09/02,365.00,367.00,365.00,365.00,42850
SAB,1985/09/03,367.00,367.00,365.00,367.00,35452
SAB,1985/09/04,362.00,367.00,362.00,362.00,72226
SAB,1985/09/05,360.00,362.00,360.00,360.00,29158
SAB,1985/09/06,352.00,357.00,352.00,352.00,124120
SAB,1985/09/09,350.00,350.00,347.00,350.00,26000
SAB,1985/09/10,350.00,350.00,347.00,350.00,48960
SAB,1985/09/11,352.00,352.00,350.00,352.00,63272
SAB,1985/09/12,357.00,357.00,352.00,357.00,192800
SAB,1985/09/13,360.00,360.00,357.00,360.00,112652
SAB,1985/09/16,364.00,365.00,364.00,364.00,209400
SAB,1985/09/17,362.00,364.00,362.00,362.00,137234
SAB,1985/09/18,364.00,364.00,362.00,364.00,87108
SAB,1985/09/19,370.00,370.00,364.00,370.00,130956
SAB,1985/09/20,372.00,372.00,370.00,372.00,15522
SAB,1985/09/23,380.00,380.00,377.00,380.00,110236
SAB,1985/09/24,380.00,385.00,380.00,380.00,57466
SAB,1985/09/25,377.00,380.00,377.00,377.00,52582
SAB,1985/09/26,380.00,380.00,380.00,380.00,172384
SAB,1985/09/27,380.00,380.00,377.00,380.00,24742
SAB,1985/09/30,380.00,380.00,380.00,380.00,69400
SAB,1985/10/01,377.00,380.00,377.00,377.00,44384
SAB,1985/10/02,395.00,395.00,377.00,395.00,45400
SAB,1985/10/03,375.00,380.00,375.00,375.00,88478
SAB,1985/10/04,380.00,380.00,375.00,380.00,84552
SAB,1985/10/07,385.00,385.00,380.00,385.00,63000
SAB,1985/10/08,380.00,380.00,380.00,380.00,107396
SAB,1985/10/09,377.00,380.00,377.00,377.00,42864
SAB,1985/10/11,377.00,377.00,377.00,377.00,25530
SAB,1985/10/14,380.00,380.00,377.00,380.00,16104
SAB,1985/10/15,382.00,382.00,380.00,382.00,72176
SAB,1985/10/16,382.00,385.00,382.00,382.00,82800
SAB,1985/10/17,380.00,380.00,380.00,380.00,10416
SAB,1985/10/18,382.00,382.00,380.00,382.00,183856
SAB,1985/10/21,372.00,382.00,372.00,372.00,66350
SAB,1985/10/22,372.00,372.00,372.00,372.00,0
SAB,1985/10/23,340.00,350.00,337.00,340.00,29148
SAB,1985/10/24,340.00,345.00,340.00,340.00,95212
SAB,1985/10/25,340.00,340.00,340.00,340.00,348200
SAB,1985/10/28,340.00,340.00,340.00,340.00,267184
SAB,1985/10/29,325.00,340.00,325.00,325.00,5070
SAB,1985/10/30,317.00,325.00,310.00,317.00,792332
SAB,1985/10/31,320.00,322.00,320.00,320.00,56564
SAB,1985/11/01,320.00,322.00,320.00,320.00,70844
SAB,1985/11/04,322.00,322.00,320.00,322.00,41920
SAB,1985/11/05,312.00,322.00,310.00,312.00,73812
SAB,1985/11/06,307.00,310.00,307.00,307.00,175148
SAB,1985/11/07,322.00,325.00,310.00,322.00,239904
SAB,1985/11/08,327.00,327.00,322.00,327.00,143400
SAB,1985/11/11,332.00,332.00,327.00,332.00,64140
SAB,1985/11/12,337.00,337.00,335.00,337.00,387714
SAB,1985/11/13,345.00,345.00,340.00,345.00,181400
SAB,1985/11/14,350.00,350.00,350.00,350.00,36686
SAB,1985/11/15,365.00,365.00,360.00,365.00,17078
SAB,1985/11/18,375.00,375.00,365.00,375.00,25160
SAB,1985/11/19,387.00,387.00,375.00,387.00,30116
SAB,1985/11/20,400.00,400.00,387.00,400.00,46252
SAB,1985/11/21,412.00,412.00,412.00,412.00,52200
SAB,1985/11/22,412.00,412.00,405.00,412.00,70022
SAB,1985/11/25,415.00,415.00,400.00,415.00,86036
SAB,1985/11/26,415.00,425.00,415.00,415.00,69012
SAB,1985/11/27,400.00,410.00,400.00,400.00,154306
SAB,1985/11/28,375.00,380.00,375.00,375.00,58628
SAB,1985/11/29,380.00,387.00,375.00,380.00,172740
SAB,1985/12/02,385.00,385.00,380.00,385.00,112200
SAB,1985/12/03,390.00,390.00,385.00,390.00,64464
SAB,1985/12/04,400.00,400.00,390.00,400.00,25272
SAB,1985/12/05,395.00,400.00,395.00,395.00,18652
SAB,1985/12/06,395.00,395.00,392.00,395.00,77900
SAB,1985/12/09,380.00,395.00,380.00,380.00,22312
SAB,1985/12/10,387.00,387.00,385.00,387.00,187564
SAB,1985/12/11,390.00,390.00,390.00,390.00,36800
SAB,1985/12/12,400.00,400.00,395.00,400.00,6800
SAB,1985/12/13,412.00,412.00,405.00,412.00,23104
SAB,1985/12/17,412.00,415.00,410.00,412.00,21868
SAB,1985/12/18,410.00,410.00,410.00,410.00,14452
SAB,1985/12/19,412.00,412.00,410.00,412.00,185024
SAB,1985/12/20,410.00,410.00,410.00,410.00,26332
SAB,1985/12/23,410.00,410.00,410.00,410.00,41520
SAB,1985/12/24,410.00,410.00,410.00,410.00,12000
SAB,1985/12/30,410.00,412.00,410.00,410.00,20112
SAB,1985/12/31,405.00,405.00,405.00,405.00,5600
SAB,1986/01/02,410.00,410.00,405.00,410.00,18600
SAB,1986/01/03,415.00,415.00,412.00,415.00,28400
SAB,1986/01/06,422.00,422.00,417.00,422.00,34048
SAB,1986/01/07,432.00,432.00,425.00,432.00,78460
SAB,1986/01/08,435.00,435.00,432.00,435.00,58080
SAB,1986/01/09,450.00,450.00,440.00,450.00,46856
SAB,1986/01/10,450.00,450.00,450.00,450.00,33262
SAB,1986/01/13,445.00,450.00,445.00,445.00,93994
SAB,1986/01/14,437.00,440.00,437.00,437.00,64584
SAB,1986/01/15,435.00,437.00,435.00,435.00,35694
SAB,1986/01/16,430.00,435.00,425.00,430.00,80122
SAB,1986/01/17,427.00,430.00,427.00,427.00,57896
SAB,1986/01/20,427.00,430.00,427.00,427.00,16800
SAB,1986/01/21,427.00,427.00,427.00,427.00,26912
SAB,1986/01/22,427.00,427.00,427.00,427.00,28722
SAB,1986/01/23,427.00,430.00,427.00,427.00,126284
SAB,1986/01/24,427.00,427.00,425.00,427.00,258320
SAB,1986/01/27,427.00,427.00,427.00,427.00,9804
SAB,1986/01/28,430.00,430.00,427.00,430.00,46224
SAB,1986/01/29,432.00,432.00,430.00,432.00,43014
SAB,1986/01/30,432.00,432.00,432.00,432.00,20038
SAB,1986/01/31,442.00,442.00,437.00,442.00,67568
SAB,1986/02/03,450.00,450.00,450.00,450.00,23796
SAB,1986/02/04,455.00,455.00,455.00,455.00,12320
SAB,1986/02/05,457.00,457.00,455.00,457.00,78170
SAB,1986/02/06,457.00,457.00,440.00,457.00,68950
SAB,1986/02/07,465.00,465.00,465.00,465.00,251506
SAB,1986/02/10,470.00,470.00,470.00,470.00,45964
SAB,1986/02/11,467.00,467.00,467.00,467.00,55852
SAB,1986/02/12,467.00,467.00,467.00,467.00,20982
SAB,1986/02/13,475.00,475.00,470.00,475.00,130616
SAB,1986/02/14,480.00,480.00,480.00,480.00,299958
SAB,1986/02/17,480.00,480.00,480.00,480.00,14012
SAB,1986/02/18,475.00,480.00,475.00,475.00,13400
SAB,1986/02/19,477.00,477.00,475.00,477.00,46828
SAB,1986/02/20,477.00,477.00,475.00,477.00,20984
SAB,1986/02/21,482.00,482.00,477.00,482.00,40216
SAB,1986/02/24,480.00,480.00,480.00,480.00,68490
SAB,1986/02/25,490.00,490.00,480.00,490.00,128526
SAB,1986/02/26,495.00,500.00,490.00,495.00,318900
SAB,1986/02/27,482.00,495.00,482.00,482.00,53250
SAB,1986/02/28,480.00,485.00,480.00,480.00,68400
SAB,1986/03/03,470.00,477.00,470.00,470.00,35764
SAB,1986/03/04,457.00,470.00,457.00,457.00,49660
SAB,1986/03/05,457.00,457.00,457.00,457.00,19928
SAB,1986/03/06,470.00,470.00,470.00,470.00,47430
SAB,1986/03/07,477.00,477.00,470.00,477.00,22556
SAB,1986/03/10,470.00,475.00,470.00,470.00,18740
SAB,1986/03/11,465.00,470.00,465.00,465.00,15192
SAB,1986/03/12,465.00,465.00,465.00,465.00,24504
SAB,1986/03/13,470.00,470.00,470.00,470.00,15384
SAB,1986/03/14,470.00,470.00,470.00,470.00,38628
SAB,1986/03/17,480.00,480.00,475.00,480.00,47514
SAB,1986/03/18,510.00,510.00,500.00,510.00,68024
SAB,1986/03/19,510.00,510.00,510.00,510.00,57840
SAB,1986/03/20,535.00,535.00,525.00,535.00,121476
SAB,1986/03/21,525.00,537.00,525.00,525.00,94830
SAB,1986/03/24,522.00,525.00,522.00,522.00,59110
SAB,1986/03/25,512.00,522.00,512.00,512.00,63472
SAB,1986/03/26,495.00,510.00,495.00,495.00,88348
SAB,1986/03/27,510.00,510.00,495.00,510.00,66434
SAB,1986/04/01,495.00,500.00,495.00,495.00,25610
SAB,1986/04/02,495.00,495.00,487.00,495.00,74600
SAB,1986/04/03,487.00,495.00,487.00,487.00,39880
SAB,1986/04/04,482.00,487.00,482.00,482.00,16364
SAB,1986/04/07,470.00,482.00,470.00,470.00,26964
SAB,1986/04/08,470.00,470.00,470.00,470.00,138036
SAB,1986/04/09,465.00,465.00,462.00,465.00,14000
SAB,1986/04/10,457.00,465.00,457.00,457.00,14980
SAB,1986/04/11,460.00,460.00,457.00,460.00,72280
SAB,1986/04/14,462.00,462.00,460.00,462.00,34288
SAB,1986/04/15,467.00,467.00,465.00,467.00,30336
SAB,1986/04/16,465.00,467.00,465.00,465.00,40666
SAB,1986/04/17,465.00,467.00,465.00,465.00,28800
SAB,1986/04/18,465.00,467.00,465.00,465.00,60582
SAB,1986/04/21,460.00,465.00,460.00,460.00,30396
SAB,1986/04/22,457.00,457.00,457.00,457.00,34044
SAB,1986/04/23,457.00,457.00,457.00,457.00,123400
SAB,1986/04/24,457.00,457.00,455.00,457.00,83696
SAB,1986/04/25,455.00,455.00,455.00,455.00,42150
SAB,1986/04/28,445.00,445.00,445.00,445.00,0
SAB,1986/04/29,442.00,442.00,437.00,442.00,146504
SAB,1986/04/30,460.00,460.00,450.00,460.00,108896
SAB,1986/05/01,465.00,465.00,465.00,465.00,16850
SAB,1986/05/02,470.00,470.00,467.00,470.00,24420
SAB,1986/05/05,475.00,475.00,470.00,475.00,52020
SAB,1986/05/06,480.00,480.00,480.00,480.00,19356
SAB,1986/05/07,480.00,492.00,480.00,480.00,118630
SAB,1986/05/09,487.00,487.00,480.00,487.00,54444
SAB,1986/05/12,495.00,495.00,487.00,495.00,18636
SAB,1986/05/13,500.00,505.00,500.00,500.00,64158
SAB,1986/05/14,510.00,512.00,505.00,510.00,60326
SAB,1986/05/15,497.00,505.00,497.00,497.00,195994
SAB,1986/05/16,500.00,500.00,500.00,500.00,45626
SAB,1986/05/19,500.00,500.00,500.00,500.00,88430
SAB,1986/05/20,495.00,500.00,495.00,495.00,106100
SAB,1986/05/21,500.00,500.00,495.00,500.00,75264
SAB,1986/05/22,502.00,502.00,500.00,502.00,77052
SAB,1986/05/23,505.00,505.00,502.00,505.00,26260
SAB,1986/05/26,505.00,505.00,505.00,505.00,35000
SAB,1986/05/27,512.00,515.00,510.00,512.00,25512
SAB,1986/05/28,507.00,512.00,507.00,507.00,32682
SAB,1986/05/29,505.00,505.00,502.00,505.00,33000
SAB,1986/05/30,505.00,505.00,505.00,505.00,26904
SAB,1986/06/02,495.00,495.00,492.00,495.00,25566
SAB,1986/06/03,500.00,500.00,495.00,500.00,174676
SAB,1986/06/04,510.00,510.00,505.00,510.00,62908
SAB,1986/06/05,515.00,515.00,510.00,515.00,34000
SAB,1986/06/06,510.00,515.00,510.00,510.00,151746
SAB,1986/06/09,510.00,510.00,510.00,510.00,19610
SAB,1986/06/10,510.00,510.00,510.00,510.00,29570
SAB,1986/06/11,500.00,500.00,500.00,500.00,130490
SAB,1986/06/12,500.00,500.00,500.00,500.00,51138
SAB,1986/06/13,495.00,505.00,495.00,495.00,171106
SAB,1986/06/16,490.00,495.00,490.00,490.00,37800
SAB,1986/06/17,490.00,490.00,490.00,490.00,4248
SAB,1986/06/18,520.00,520.00,495.00,520.00,38200
SAB,1986/06/19,525.00,537.00,525.00,525.00,141038
SAB,1986/06/20,525.00,537.00,520.00,525.00,85260
SAB,1986/06/23,525.00,525.00,525.00,525.00,17046
SAB,1986/06/24,530.00,530.00,525.00,530.00,27282
SAB,1986/06/25,525.00,535.00,525.00,525.00,154794
SAB,1986/06/26,525.00,525.00,525.00,525.00,53700
SAB,1986/06/27,525.00,525.00,525.00,525.00,32866
SAB,1986/06/30,530.00,530.00,525.00,530.00,29788
SAB,1986/07/01,530.00,530.00,530.00,530.00,73204
SAB,1986/07/02,530.00,530.00,530.00,530.00,53076
SAB,1986/07/03,535.00,535.00,535.00,535.00,16554
SAB,1986/07/04,550.00,550.00,537.00,550.00,27366
SAB,1986/07/07,555.00,562.00,550.00,555.00,31150
SAB,1986/07/08,562.00,562.00,555.00,562.00,25448
SAB,1986/07/09,557.00,562.00,557.00,557.00,23986
SAB,1986/07/10,550.00,550.00,550.00,550.00,54224
SAB,1986/07/11,562.00,562.00,550.00,562.00,37004
SAB,1986/07/14,562.00,562.00,562.00,562.00,31974
SAB,1986/07/15,580.00,580.00,562.00,580.00,127534
SAB,1986/07/16,600.00,600.00,580.00,600.00,124286
SAB,1986/07/17,587.00,600.00,587.00,587.00,37414
SAB,1986/07/18,567.00,587.00,567.00,567.00,111632
SAB,1986/07/21,580.00,580.00,570.00,580.00,31922
SAB,1986/07/22,590.00,600.00,585.00,590.00,237148
SAB,1986/07/23,590.00,590.00,590.00,590.00,27462
SAB,1986/07/24,580.00,585.00,580.00,580.00,15752
SAB,1986/07/25,575.00,575.00,575.00,575.00,25360
SAB,1986/07/28,580.00,580.00,580.00,580.00,60780
SAB,1986/07/29,575.00,580.00,575.00,575.00,49876
SAB,1986/07/30,587.00,587.00,587.00,587.00,39172
SAB,1986/07/31,600.00,600.00,587.00,600.00,96668
SAB,1986/08/01,620.00,620.00,607.00,620.00,58348
SAB,1986/08/04,630.00,630.00,620.00,630.00,17904
SAB,1986/08/05,637.00,650.00,637.00,637.00,24012
SAB,1986/08/06,600.00,630.00,600.00,600.00,26556
SAB,1986/08/07,600.00,600.00,600.00,600.00,9298
SAB,1986/08/08,612.00,612.00,600.00,612.00,41300
SAB,1986/08/11,625.00,625.00,617.00,625.00,98658
SAB,1986/08/12,600.00,625.00,600.00,600.00,72414
SAB,1986/08/13,612.00,612.00,600.00,612.00,61218
SAB,1986/08/14,625.00,625.00,612.00,625.00,39570
SAB,1986/08/15,625.00,625.00,625.00,625.00,29288
SAB,1986/08/18,630.00,630.00,625.00,630.00,30112
SAB,1986/08/19,655.00,655.00,637.00,655.00,26494
SAB,1986/08/20,650.00,660.00,650.00,650.00,26252
SAB,1986/08/21,655.00,655.00,650.00,655.00,59760
SAB,1986/08/22,650.00,655.00,650.00,650.00,34226
SAB,1986/08/25,650.00,650.00,650.00,650.00,10600
SAB,1986/08/26,650.00,650.00,637.00,650.00,38400
SAB,1986/08/27,650.00,650.00,650.00,650.00,117984
SAB,1986/08/28,660.00,660.00,650.00,660.00,78048
SAB,1986/08/29,675.00,675.00,670.00,675.00,215200
SAB,1986/09/01,675.00,675.00,675.00,675.00,2232
SAB,1986/09/02,705.00,712.00,700.00,705.00,162710
SAB,1986/09/03,737.00,737.00,712.00,737.00,122480
SAB,1986/09/04,737.00,737.00,737.00,737.00,106632
SAB,1986/09/05,750.00,750.00,737.00,750.00,156660
SAB,1986/09/08,740.00,750.00,740.00,740.00,60760
SAB,1986/09/09,725.00,750.00,725.00,725.00,47666
SAB,1986/09/10,725.00,725.00,725.00,725.00,54622
SAB,1986/09/11,700.00,712.00,700.00,700.00,96460
SAB,1986/09/12,712.00,712.00,712.00,712.00,23660
SAB,1986/09/15,737.00,737.00,725.00,737.00,32920
SAB,1986/09/16,750.00,750.00,737.00,750.00,32700
SAB,1986/09/17,770.00,770.00,750.00,770.00,141494
SAB,1986/09/18,787.00,787.00,775.00,787.00,65738
SAB,1986/09/19,800.00,800.00,787.00,800.00,67614
SAB,1986/09/22,812.00,812.00,812.00,812.00,30940
SAB,1986/09/23,787.00,812.00,787.00,787.00,23366
SAB,1986/09/24,750.00,787.00,750.00,750.00,131646
SAB,1986/09/25,750.00,750.00,750.00,750.00,9502
SAB,1986/09/26,750.00,762.00,750.00,750.00,82680
SAB,1986/09/29,750.00,750.00,750.00,750.00,35800
SAB,1986/09/30,750.00,750.00,750.00,750.00,23426
SAB,1986/10/01,750.00,750.00,750.00,750.00,10000
SAB,1986/10/02,750.00,750.00,737.00,750.00,51462
SAB,1986/10/03,775.00,775.00,775.00,775.00,27534
SAB,1986/10/06,775.00,787.00,775.00,775.00,36136
SAB,1986/10/07,787.00,787.00,775.00,787.00,21304
SAB,1986/10/08,787.00,787.00,775.00,787.00,16720
SAB,1986/10/09,775.00,787.00,775.00,775.00,38556
SAB,1986/10/13,737.00,762.00,737.00,737.00,17616
SAB,1986/10/14,737.00,737.00,700.00,737.00,242122
SAB,1986/10/15,712.00,737.00,712.00,712.00,19652
SAB,1986/10/16,712.00,712.00,712.00,712.00,7698
SAB,1986/10/17,735.00,740.00,735.00,735.00,32518
SAB,1986/10/20,737.00,737.00,725.00,737.00,82908
SAB,1986/10/21,737.00,750.00,737.00,737.00,25464
SAB,1986/10/22,725.00,737.00,725.00,725.00,50940
SAB,1986/10/23,725.00,725.00,725.00,725.00,67928
SAB,1986/10/24,737.00,737.00,725.00,737.00,9972
SAB,1986/10/27,737.00,737.00,737.00,737.00,19506
SAB,1986/10/28,750.00,750.00,737.00,750.00,34888
SAB,1986/10/29,775.00,787.00,775.00,775.00,126388
SAB,1986/10/30,817.00,825.00,787.00,817.00,111580
SAB,1986/10/31,805.00,817.00,805.00,805.00,65078
SAB,1986/11/03,837.00,850.00,805.00,837.00,36002
SAB,1986/11/04,825.00,825.00,812.00,825.00,22712
SAB,1986/11/05,830.00,830.00,820.00,830.00,79508
SAB,1986/11/06,825.00,830.00,825.00,825.00,190000
SAB,1986/11/07,812.00,812.00,800.00,812.00,41274
SAB,1986/11/10,812.00,812.00,812.00,812.00,21608
SAB,1986/11/11,800.00,800.00,800.00,800.00,34010
SAB,1986/11/12,800.00,800.00,800.00,800.00,8346
SAB,1986/11/13,762.00,775.00,762.00,762.00,39976
SAB,1986/11/14,762.00,762.00,762.00,762.00,47868
SAB,1986/11/17,775.00,775.00,762.00,775.00,50460
SAB,1986/11/18,780.00,780.00,775.00,780.00,26260
SAB,1986/11/19,770.00,780.00,770.00,770.00,32256
SAB,1986/11/20,762.00,765.00,762.00,762.00,14620
SAB,1986/11/21,737.00,750.00,737.00,737.00,60220
SAB,1986/11/24,737.00,737.00,725.00,737.00,34650
SAB,1986/11/25,737.00,745.00,737.00,737.00,41792
SAB,1986/11/26,762.00,762.00,737.00,762.00,28524
SAB,1986/11/27,750.00,750.00,750.00,750.00,12804
SAB,1986/11/28,742.00,750.00,737.00,742.00,55200
SAB,1986/12/01,762.00,762.00,750.00,762.00,20540
SAB,1986/12/02,762.00,762.00,762.00,762.00,24200
SAB,1986/12/03,737.00,762.00,737.00,737.00,61264
SAB,1986/12/04,762.00,762.00,737.00,762.00,39672
SAB,1986/12/05,762.00,762.00,762.00,762.00,16400
SAB,1986/12/08,750.00,762.00,750.00,750.00,9416
SAB,1986/12/09,737.00,750.00,737.00,737.00,74200
SAB,1986/12/10,755.00,755.00,755.00,755.00,63350
SAB,1986/12/11,755.00,755.00,755.00,755.00,13436
SAB,1986/12/12,775.00,775.00,775.00,775.00,20140
SAB,1986/12/15,787.00,787.00,775.00,787.00,27400
SAB,1986/12/17,787.00,787.00,787.00,787.00,17876
SAB,1986/12/18,775.00,780.00,775.00,775.00,23012
SAB,1986/12/19,780.00,780.00,780.00,780.00,19700
SAB,1986/12/22,780.00,780.00,780.00,780.00,10734
SAB,1986/12/23,780.00,780.00,780.00,780.00,23580
SAB,1986/12/24,775.00,780.00,775.00,775.00,29600
SAB,1986/12/29,787.00,787.00,775.00,787.00,13600
SAB,1986/12/30,787.00,787.00,787.00,787.00,10156
SAB,1986/12/31,787.00,787.00,787.00,787.00,400
SAB,1987/01/05,787.00,800.00,787.00,787.00,187574
SAB,1987/01/06,787.00,787.00,787.00,787.00,65862
SAB,1987/01/07,770.00,787.00,770.00,770.00,26102
SAB,1987/01/08,775.00,775.00,760.00,775.00,52324
SAB,1987/01/09,765.00,775.00,760.00,765.00,48148
SAB,1987/01/12,787.00,787.00,775.00,787.00,65800
SAB,1987/01/13,775.00,787.00,775.00,775.00,71280
SAB,1987/01/14,775.00,780.00,775.00,775.00,43006
SAB,1987/01/15,770.00,775.00,770.00,770.00,37276
SAB,1987/01/16,770.00,770.00,770.00,770.00,133000
SAB,1987/01/19,770.00,770.00,770.00,770.00,24100
SAB,1987/01/20,775.00,780.00,775.00,775.00,63556
SAB,1987/01/21,772.00,780.00,772.00,772.00,58006
SAB,1987/01/22,775.00,775.00,772.00,775.00,48972
SAB,1987/01/23,760.00,770.00,760.00,760.00,28860
SAB,1987/01/26,760.00,760.00,760.00,760.00,239422
SAB,1987/01/27,775.00,775.00,760.00,775.00,32768
SAB,1987/01/28,800.00,800.00,775.00,800.00,52954
SAB,1987/01/29,805.00,805.00,805.00,805.00,30942
SAB,1987/01/30,800.00,800.00,800.00,800.00,30304
SAB,1987/02/02,787.00,800.00,787.00,787.00,41894
SAB,1987/02/03,787.00,787.00,787.00,787.00,76224
SAB,1987/02/04,790.00,790.00,787.00,790.00,33100
SAB,1987/02/05,800.00,800.00,800.00,800.00,33268
