Ticker,Date,Open,High,Low,Close,Volume 
SBK,2015/01/06,13570.00,14103.00,13531.00,14060.00,2934716
SBK,2015/01/07,13877.00,14384.00,13877.00,14384.00,2548467
SBK,2015/01/08,14450.00,14600.00,14175.00,14600.00,4195035
SBK,2015/01/09,14513.00,14709.00,14261.00,14283.00,3460376
SBK,2015/01/12,14202.00,14539.00,14032.00,14175.00,2727381
SBK,2015/01/13,14350.00,14680.00,14010.00,14600.00,4372990
SBK,2015/01/14,14380.00,14490.00,14010.00,14010.00,5562997
SBK,2015/01/15,14180.00,14281.00,13806.00,13943.00,4454111
SBK,2015/01/16,13950.00,14112.00,13750.00,14024.00,2508178
SBK,2015/01/19,14100.00,14192.00,14000.00,14075.00,1118572
SBK,2015/01/20,13900.00,14260.00,13900.00,14195.00,2871779
SBK,2015/01/21,14160.00,14275.00,13980.00,14275.00,4922173
SBK,2015/01/22,14350.00,14721.00,14350.00,14555.00,5070918
SBK,2015/01/23,14676.00,14745.00,14473.00,14500.00,3292921
SBK,2015/01/26,14550.00,14750.00,14454.00,14750.00,2684112
SBK,2015/01/27,14755.00,15036.00,14612.00,15004.00,4615131
SBK,2015/01/28,14810.00,15339.00,14810.00,15315.00,3430495
SBK,2015/01/29,15286.00,15437.00,15037.00,15320.00,4419819
SBK,2015/01/30,15300.00,15512.00,15214.00,15462.00,3637330
SBK,2015/02/02,15300.00,15373.00,14937.00,15315.00,6794608
SBK,2015/02/03,15450.00,16088.00,15300.00,16038.00,9164869
SBK,2015/02/04,16063.00,16120.00,15675.00,15830.00,5499760
SBK,2015/02/05,15830.00,15850.00,15250.00,15311.00,7809971
SBK,2015/02/06,15418.00,15500.00,15173.00,15425.00,4005939
SBK,2015/02/09,15464.00,15464.00,15105.00,15336.00,3370434
SBK,2015/02/10,15336.00,15336.00,15100.00,15175.00,2376603
SBK,2015/02/11,15180.00,15250.00,15028.00,15070.00,2032514
SBK,2015/02/12,15000.00,15265.00,15000.00,15253.00,3461994
SBK,2015/02/13,15295.00,15480.00,15144.00,15403.00,3577760
SBK,2015/02/16,15430.00,15479.00,15170.00,15300.00,1391488
SBK,2015/02/17,15300.00,15372.00,15068.00,15301.00,2001132
SBK,2015/02/18,15469.00,15539.00,15203.00,15325.00,2720335
SBK,2015/02/19,15325.00,15489.00,15177.00,15409.00,2065369
SBK,2015/02/20,15370.00,15532.00,15190.00,15532.00,1711256
SBK,2015/02/23,15700.00,15700.00,15370.00,15491.00,2088140
SBK,2015/02/24,15480.00,15628.00,15306.00,15481.00,1929634
SBK,2015/02/25,15445.00,15676.00,15369.00,15673.00,3003406
SBK,2015/02/26,15760.00,15760.00,15398.00,15697.00,1798746
SBK,2015/02/27,15705.00,15705.00,15225.00,15251.00,4959617
SBK,2015/03/02,15364.00,15364.00,15061.00,15125.00,4358953
SBK,2015/03/03,15260.00,15299.00,14882.00,14978.00,3927412
SBK,2015/03/04,14875.00,15018.00,14875.00,14890.00,3101611
SBK,2015/03/05,15055.00,15874.00,14892.00,15696.00,26808710
SBK,2015/03/06,15650.00,15828.00,15521.00,15703.00,13664851
SBK,2015/03/09,15600.00,15690.00,15490.00,15665.00,7363988
SBK,2015/03/10,15510.00,15640.00,15474.00,15600.00,8359714
SBK,2015/03/11,15600.00,15621.00,15223.00,15435.00,11533671
SBK,2015/03/12,15500.00,15570.00,15293.00,15407.00,8970699
SBK,2015/03/13,15410.00,15550.00,15225.00,15355.00,5629035
SBK,2015/03/16,15390.00,15640.00,15274.00,15640.00,11098401
SBK,2015/03/17,15650.00,16075.00,15614.00,15890.00,4880661
SBK,2015/03/18,15950.00,16255.00,15900.00,16105.00,5766600
SBK,2015/03/19,16255.00,16420.00,15970.00,16150.00,9660556
SBK,2015/03/20,16200.00,16330.00,16100.00,16111.00,4520392
SBK,2015/03/23,16111.00,16540.00,16005.00,16470.00,4679328
SBK,2015/03/24,16350.00,17039.00,16339.00,16991.00,4843790
SBK,2015/03/25,16860.00,16989.00,16738.00,16850.00,7639959
SBK,2015/03/26,16707.00,16800.00,16500.00,16673.00,5580092
SBK,2015/03/27,16600.00,16747.00,16460.00,16700.00,3883575
SBK,2015/03/30,16750.00,16891.00,16634.00,16850.00,3538606
SBK,2015/03/31,16930.00,17000.00,16734.00,16800.00,3433528
SBK,2015/04/01,16800.00,16880.00,16571.00,16765.00,2440153
SBK,2015/04/02,16800.00,16998.00,16716.00,16800.00,1896720
SBK,2015/04/07,16960.00,17221.00,16898.00,17001.00,3863587
SBK,2015/04/08,17170.00,17170.00,16815.00,17099.00,3144790
SBK,2015/04/09,16985.00,17320.00,16960.00,17215.00,3353039
SBK,2015/04/10,17201.00,17420.00,17197.00,17390.00,3568991
SBK,2015/04/13,17272.00,17480.00,17198.00,17335.00,3374290
SBK,2015/04/14,17294.00,17505.00,17106.00,17453.00,4134648
SBK,2015/04/15,17453.00,17649.00,17350.00,17519.00,3581134
SBK,2015/04/16,17520.00,17634.00,17426.00,17625.00,4100710
SBK,2015/04/17,17649.00,17700.00,17323.00,17500.00,3587176
SBK,2015/04/20,17277.00,17299.00,17011.00,17195.00,3668930
SBK,2015/04/21,17210.00,17498.00,17143.00,17271.00,3210469
SBK,2015/04/22,17219.00,17418.00,17219.00,17418.00,3432369
SBK,2015/04/23,17400.00,17612.00,17390.00,17499.00,5960469
SBK,2015/04/24,17522.00,17645.00,17456.00,17499.00,4240943
SBK,2015/04/28,17500.00,17699.00,17470.00,17580.00,3925201
SBK,2015/04/29,17580.00,17694.00,17160.00,17254.00,2998422
SBK,2015/04/30,17160.00,17534.00,17160.00,17460.00,5451958
SBK,2015/05/04,17599.00,17599.00,17132.00,17221.00,2587032
SBK,2015/05/05,17297.00,17469.00,17259.00,17400.00,2148486
SBK,2015/05/06,17380.00,17430.00,17160.00,17239.00,2533118
SBK,2015/05/07,17125.00,17199.00,16815.00,17044.00,2869643
SBK,2015/05/08,17220.00,17295.00,16900.00,17129.00,2346492
SBK,2015/05/11,17085.00,17160.00,16915.00,17003.00,2359277
SBK,2015/05/12,17003.00,17128.00,16872.00,16964.00,2281490
SBK,2015/05/13,16952.00,17000.00,16860.00,16880.00,2528754
SBK,2015/05/14,16855.00,17000.00,16666.00,16666.00,2687088
SBK,2015/05/15,16702.00,17000.00,16685.00,16947.00,1514625
SBK,2015/05/18,16896.00,17101.00,16713.00,17084.00,2291559
SBK,2015/05/19,17084.00,17250.00,16940.00,17147.00,2368420
SBK,2015/05/20,17100.00,17220.00,16875.00,17000.00,1603032
SBK,2015/05/21,17089.00,17089.00,16750.00,16750.00,2030525
SBK,2015/05/22,16831.00,16995.00,16754.00,16806.00,2130167
SBK,2015/05/25,16900.00,16947.00,16706.00,16868.00,664312
SBK,2015/05/26,16868.00,16926.00,16301.00,16350.00,3041567
SBK,2015/05/27,16350.00,16350.00,16000.00,16344.00,3978555
SBK,2015/05/28,16380.00,16539.00,15975.00,16400.00,4613871
SBK,2015/05/29,16380.00,16445.00,15810.00,15810.00,5796537
SBK,2015/06/01,15825.00,16176.00,15812.00,16011.00,3032858
SBK,2015/06/02,16011.00,16033.00,15650.00,15872.00,3570789
SBK,2015/06/03,15869.00,15869.00,15535.00,15670.00,3313647
SBK,2015/06/04,15531.00,15650.00,15465.00,15482.00,3756846
SBK,2015/06/05,15465.00,15626.00,15321.00,15626.00,2291258
SBK,2015/06/08,15723.00,15838.00,15626.00,15734.00,2560410
SBK,2015/06/09,15734.00,15867.00,15651.00,15750.00,2501467
SBK,2015/06/10,15814.00,15939.00,15624.00,15776.00,5239286
SBK,2015/06/11,15869.00,16086.00,15780.00,15810.00,3291671
SBK,2015/06/12,15900.00,15900.00,15611.00,15611.00,2363660
SBK,2015/06/15,15600.00,15824.00,15460.00,15512.00,1830844
SBK,2015/06/17,15485.00,15589.00,15225.00,15280.00,3078782
SBK,2015/06/18,15352.00,15498.00,15130.00,15308.00,10070846
SBK,2015/06/19,15341.00,15500.00,15106.00,15229.00,3520204
SBK,2015/06/22,15279.00,15740.00,15175.00,15700.00,1891051
SBK,2015/06/23,15791.00,16000.00,15710.00,15925.00,3400692
SBK,2015/06/24,15925.00,16070.00,15859.00,16004.00,3927524
SBK,2015/06/25,15964.00,16358.00,15922.00,16168.00,2266728
SBK,2015/06/26,16168.00,16286.00,15881.00,15967.00,2379308
SBK,2015/06/29,15788.00,15965.00,15564.00,15794.00,2275432
SBK,2015/06/30,16000.00,16049.00,15751.00,16017.00,3569163
SBK,2015/07/01,15982.00,16181.00,15800.00,15960.00,2875598
SBK,2015/07/02,16017.00,16145.00,15906.00,15988.00,3448660
SBK,2015/07/03,15988.00,16145.00,15836.00,15932.00,964207
SBK,2015/07/06,15686.00,15997.00,15580.00,15950.00,1931015
SBK,2015/07/07,15999.00,16067.00,15230.00,15247.00,2893885
SBK,2015/07/08,15193.00,15681.00,15127.00,15621.00,2295923
SBK,2015/07/09,15706.00,16094.00,15603.00,16094.00,2926773
SBK,2015/07/10,16200.00,16218.00,15869.00,16000.00,2646340
SBK,2015/07/13,16199.00,16235.00,15935.00,16235.00,2083694
SBK,2015/07/14,16237.00,16330.00,15872.00,15920.00,1802836
SBK,2015/07/15,15931.00,16122.00,15757.00,15800.00,3639689
SBK,2015/07/16,15900.00,15979.00,15668.00,15850.00,4169522
SBK,2015/07/17,15850.00,15968.00,15750.00,15797.00,3781673
SBK,2015/07/20,15797.00,15900.00,15620.00,15775.00,3010991
SBK,2015/07/21,15830.00,15973.00,15580.00,15675.00,4000378
SBK,2015/07/22,15600.00,15684.00,15160.00,15236.00,8233359
SBK,2015/07/23,15315.00,15574.00,15230.00,15489.00,8884039
SBK,2015/07/24,15376.00,15617.00,15097.00,15152.00,2991776
SBK,2015/07/27,15025.00,15400.00,15025.00,15300.00,3151375
SBK,2015/07/28,15650.00,15789.00,15129.00,15150.00,6429065
SBK,2015/07/29,15325.00,15395.00,15000.00,15379.00,3704732
SBK,2015/07/30,15409.00,15476.00,15198.00,15250.00,1792630
SBK,2015/07/31,15212.00,15339.00,15121.00,15228.00,4811537
SBK,2015/08/03,15236.00,15380.00,15112.00,15211.00,1946937
SBK,2015/08/04,15211.00,15678.00,15197.00,15625.00,5217819
SBK,2015/08/05,15671.00,15820.00,15538.00,15690.00,3543584
SBK,2015/08/06,15685.00,15929.00,15590.00,15820.00,4368515
SBK,2015/08/07,15886.00,15888.00,15551.00,15721.00,3881029
SBK,2015/08/11,15850.00,16138.00,15696.00,16032.00,5292287
SBK,2015/08/12,15900.00,15988.00,15267.00,15400.00,5142623
SBK,2015/08/13,15560.00,15699.00,15370.00,15470.00,2566649
SBK,2015/08/14,15370.00,15449.00,15141.00,15395.00,2912564
SBK,2015/08/17,15400.00,15546.00,15171.00,15270.00,2919974
SBK,2015/08/18,15284.00,15367.00,15007.00,15289.00,3590447
SBK,2015/08/19,15280.00,15384.00,14957.00,15028.00,3816175
SBK,2015/08/20,14947.00,14974.00,14452.00,14526.00,7809541
SBK,2015/08/21,14250.00,14800.00,14181.00,14488.00,7311307
SBK,2015/08/24,14000.00,14464.00,13815.00,14300.00,6434769
SBK,2015/08/25,14500.00,14988.00,14342.00,14871.00,4533875
SBK,2015/08/26,14790.00,14790.00,14202.00,14388.00,4070198
SBK,2015/08/27,14560.00,14849.00,14478.00,14585.00,4910572
SBK,2015/08/28,14658.00,14821.00,14553.00,14750.00,2720190
SBK,2015/08/31,14700.00,14799.00,14416.00,14612.00,4764862
SBK,2015/09/01,14430.00,14522.00,14196.00,14230.00,4163031
SBK,2015/09/02,14260.00,14500.00,14196.00,14357.00,2755159
SBK,2015/09/03,14650.00,14735.00,14423.00,14701.00,3608380
SBK,2015/09/04,14510.00,14649.00,14300.00,14326.00,3673486
SBK,2015/09/07,14200.00,14200.00,13681.00,13870.00,4296696
SBK,2015/09/08,13976.00,14180.00,13900.00,13926.00,5051891
SBK,2015/09/09,14300.00,14397.00,14014.00,14050.00,4537963
SBK,2015/09/10,13998.00,14014.00,13682.00,13847.00,5903761
SBK,2015/09/11,13850.00,14029.00,13738.00,13846.00,4161164
SBK,2015/09/14,13846.00,14141.00,13846.00,14098.00,2387936
SBK,2015/09/15,14100.00,14217.00,13812.00,13946.00,3506892
SBK,2015/09/16,14100.00,14298.00,13912.00,14158.00,3613109
SBK,2015/09/17,14123.00,14700.00,14123.00,14353.00,8173347
SBK,2015/09/18,14399.00,14449.00,14031.00,14300.00,4628106
SBK,2015/09/21,14225.00,14482.00,13821.00,13920.00,3838110
SBK,2015/09/22,13920.00,14060.00,13750.00,13885.00,2826454
SBK,2015/09/23,13884.00,14097.00,13775.00,13900.00,4659813
SBK,2015/09/25,13984.00,13984.00,13542.00,13639.00,2839377
SBK,2015/09/28,13600.00,13731.00,13239.00,13239.00,3941321
SBK,2015/09/29,13126.00,13442.00,13055.00,13376.00,3081329
SBK,2015/09/30,13502.00,13588.00,13308.00,13500.00,3581792
SBK,2015/10/01,13569.00,14038.00,13569.00,13856.00,5838843
SBK,2015/10/02,13942.00,14116.00,13751.00,13973.00,4378211
SBK,2015/10/05,14189.00,14539.00,14111.00,14539.00,4841030
SBK,2015/10/06,14450.00,14580.00,14184.00,14185.00,6811038
SBK,2015/10/07,14317.00,14584.00,14175.00,14519.00,7290365
SBK,2015/10/08,14339.00,14500.00,14274.00,14359.00,1876897
SBK,2015/10/09,14475.00,14826.00,14427.00,14807.00,4243331
SBK,2015/10/12,14840.00,14925.00,14432.00,14446.00,6705134
SBK,2015/10/13,14446.00,14547.00,14178.00,14390.00,3345202
SBK,2015/10/14,14220.00,14390.00,14055.00,14318.00,2166896
SBK,2015/10/15,14315.00,14649.00,14300.00,14647.00,3260306
SBK,2015/10/16,14700.00,14786.00,14300.00,14300.00,3967581
SBK,2015/10/19,14300.00,14793.00,14300.00,14793.00,3872862
SBK,2015/10/20,14700.00,14719.00,14534.00,14699.00,3275363
SBK,2015/10/21,14760.00,14833.00,14515.00,14610.00,2825197
SBK,2015/10/22,14521.00,14664.00,14518.00,14570.00,3350899
SBK,2015/10/23,14675.00,14990.00,14658.00,14895.00,3403315
SBK,2015/10/26,14775.00,15167.00,14503.00,14503.00,5414043
SBK,2015/10/27,14400.00,14549.00,14250.00,14545.00,7160454
SBK,2015/10/28,14545.00,14556.00,14300.00,14550.00,3130215
SBK,2015/10/29,14525.00,14525.00,14113.00,14301.00,2882272
SBK,2015/10/30,14300.00,14517.00,14085.00,14393.00,2691894
SBK,2015/11/02,14399.00,14562.00,14275.00,14562.00,2030193
SBK,2015/11/03,14580.00,14667.00,14051.00,14098.00,4217224
SBK,2015/11/04,14131.00,14418.00,14105.00,14387.00,5808889
SBK,2015/11/05,14350.00,14392.00,14134.00,14310.00,2568003
SBK,2015/11/06,14310.00,14387.00,13920.00,14000.00,2147250
SBK,2015/11/09,13910.00,14101.00,13819.00,14074.00,2792483
SBK,2015/11/10,14120.00,14161.00,13857.00,13953.00,3517341
SBK,2015/11/11,14063.00,14084.00,13745.00,13825.00,3380660
SBK,2015/11/12,13850.00,13999.00,13500.00,13602.00,3691033
SBK,2015/11/13,13582.00,13758.00,13314.00,13409.00,2952629
SBK,2015/11/16,13300.00,13592.00,13129.00,13401.00,2465510
SBK,2015/11/17,13452.00,13701.00,13401.00,13604.00,2875166
SBK,2015/11/18,13455.00,13645.00,13351.00,13515.00,1761008
SBK,2015/11/19,13520.00,14019.00,13520.00,14000.00,3757178
SBK,2015/11/20,13901.00,14148.00,13752.00,13981.00,2152875
SBK,2015/11/23,13937.00,13937.00,13626.00,13741.00,2711102
SBK,2015/11/24,13700.00,13850.00,13500.00,13700.00,2425562
SBK,2015/11/25,13710.00,13847.00,13575.00,13634.00,2584772
SBK,2015/11/26,13600.00,13759.00,13555.00,13590.00,1746785
SBK,2015/11/27,13479.00,13567.00,13226.00,13315.00,2627859
SBK,2015/11/30,13290.00,13386.00,12984.00,12984.00,6685276
SBK,2015/12/01,13050.00,13140.00,12643.00,12700.00,8263703
SBK,2015/12/02,12700.00,12715.00,12450.00,12565.00,4971877
SBK,2015/12/03,12500.00,12693.00,12384.00,12425.00,4387338
SBK,2015/12/04,12400.00,12434.00,11805.00,12050.00,7963032
SBK,2015/12/07,12050.00,12200.00,11886.00,12010.00,3237848
SBK,2015/12/08,11900.00,12152.00,11900.00,12015.00,4640877
SBK,2015/12/09,12090.00,12262.00,11981.00,12237.00,6128531
SBK,2015/12/10,11650.00,11821.00,10520.00,10580.00,16035166
SBK,2015/12/11,10701.00,10821.00,9480.00,10139.00,20693192
SBK,2015/12/14,11650.00,11900.00,10550.00,10600.00,11430724
SBK,2015/12/15,10760.00,11359.00,10670.00,10882.00,5051862
SBK,2015/12/17,11034.00,11600.00,11034.00,11500.00,18754348
SBK,2015/12/18,11390.00,11426.00,11001.00,11267.00,7756264
SBK,2015/12/21,11112.00,11389.00,11112.00,11260.00,4508218
SBK,2015/12/22,11260.00,11543.00,11178.00,11536.00,2625873
SBK,2015/12/23,11550.00,12000.00,11441.00,11988.00,3390678
SBK,2015/12/24,11813.00,11985.00,11579.00,11793.00,1259219
SBK,2015/12/28,11716.00,12031.00,11715.00,12022.00,1998883
SBK,2015/12/29,11801.00,11996.00,11607.00,11663.00,2654309
SBK,2015/12/30,11662.00,11730.00,11300.00,11500.00,1956875
SBK,2015/12/31,11495.00,11499.00,11305.00,11350.00,938689
SBK,2016/01/04,11310.00,11310.00,10701.00,11132.00,3241903
SBK,2016/01/05,11168.00,11277.00,10900.00,11169.00,4772662
SBK,2016/01/06,11059.00,11180.00,10831.00,11100.00,3432117
SBK,2016/01/07,10830.00,10890.00,10378.00,10767.00,5263693
SBK,2016/01/08,10820.00,10885.00,10406.00,10440.00,3323139
SBK,2016/01/11,10160.00,10208.00,9700.00,10000.00,8200492
SBK,2016/01/12,9899.00,10270.00,9803.00,10100.00,8838693
SBK,2016/01/13,10130.00,10478.00,9994.00,10237.00,10024859
SBK,2016/01/14,10000.00,10321.00,9951.00,10101.00,5564506
SBK,2016/01/15,10200.00,10278.00,9870.00,9921.00,6647672
SBK,2016/01/18,9951.00,10214.00,9850.00,9965.00,3876517
SBK,2016/01/19,10051.00,10271.00,9957.00,10054.00,5796699
SBK,2016/01/20,9840.00,10047.00,9743.00,9912.00,5708457
SBK,2016/01/21,9911.00,9966.00,9724.00,9850.00,5221313
SBK,2016/01/22,10000.00,10585.00,10000.00,10231.00,3929586
SBK,2016/01/25,10264.00,10379.00,9898.00,9950.00,4312256
SBK,2016/01/26,9840.00,10262.00,9700.00,10247.00,6237514
SBK,2016/01/27,10264.00,10448.00,10200.00,10380.00,4697918
SBK,2016/01/28,10440.00,10960.00,10310.00,10700.00,6100893
SBK,2016/01/29,10751.00,11237.00,10751.00,11221.00,6620044
SBK,2016/02/01,11329.00,11394.00,10914.00,11084.00,6280965
SBK,2016/02/02,11070.00,11070.00,10459.00,10480.00,5563758
SBK,2016/02/03,10300.00,10709.00,10150.00,10450.00,6077089
SBK,2016/02/04,10577.00,10998.00,10510.00,10889.00,5652860
SBK,2016/02/05,10894.00,11165.00,10653.00,11020.00,3871844
SBK,2016/02/08,11199.00,11199.00,10637.00,10942.00,4625669
SBK,2016/02/09,10733.00,11124.00,10601.00,10890.00,7419423
SBK,2016/02/10,10815.00,11300.00,10721.00,11101.00,4521962
SBK,2016/02/11,11040.00,11040.00,10580.00,10855.00,5906555
SBK,2016/02/12,10840.00,11285.00,10811.00,11128.00,4356200
SBK,2016/02/15,11300.00,11758.00,11243.00,11758.00,3924988
SBK,2016/02/16,11778.00,11840.00,11600.00,11697.00,2971588
SBK,2016/02/17,11758.00,11758.00,11509.00,11584.00,6637104
SBK,2016/02/18,11584.00,12281.00,11550.00,12022.00,9493136
SBK,2016/02/19,11852.00,12020.00,11127.00,11335.00,5016844
SBK,2016/02/22,11363.00,11556.00,11301.00,11397.00,4817652
SBK,2016/02/23,11313.00,11398.00,10750.00,10875.00,7541683
SBK,2016/02/24,11650.00,11739.00,10803.00,10895.00,7474005
SBK,2016/02/25,10900.00,11158.00,10660.00,10928.00,5463690
SBK,2016/02/26,11000.00,11269.00,10967.00,11010.00,3188520
SBK,2016/02/29,10735.00,11069.00,10616.00,10919.00,4372968
SBK,2016/03/01,10919.00,11444.00,10736.00,11184.00,4187072
SBK,2016/03/02,11475.00,11737.00,11212.00,11500.00,4861439
SBK,2016/03/03,11650.00,12443.00,11630.00,12224.00,7232221
SBK,2016/03/04,12240.00,12375.00,11884.00,12200.00,4798590
SBK,2016/03/07,12100.00,12842.00,12020.00,12803.00,5132363
SBK,2016/03/08,12775.00,13089.00,12150.00,12914.00,5502351
SBK,2016/03/09,12850.00,12895.00,12358.00,12516.00,3838071
SBK,2016/03/10,12575.00,12680.00,12093.00,12244.00,7372010
SBK,2016/03/11,12330.00,12500.00,12124.00,12200.00,5878219
SBK,2016/03/14,12250.00,12454.00,11987.00,12051.00,5096469
SBK,2016/03/15,12080.00,12150.00,11800.00,11803.00,5947304
SBK,2016/03/16,11914.00,12106.00,11914.00,12011.00,4827621
SBK,2016/03/18,12351.00,13148.00,12351.00,13148.00,7498559
SBK,2016/03/22,13284.00,13312.00,12830.00,13312.00,6126815
SBK,2016/03/23,13188.00,13244.00,12880.00,12953.00,4243919
SBK,2016/03/24,12969.00,12969.00,12514.00,12540.00,5106898
SBK,2016/03/29,12620.00,12915.00,12566.00,12677.00,4050299
SBK,2016/03/30,12814.00,13345.00,12802.00,13281.00,7481130
SBK,2016/03/31,13300.00,13300.00,12880.00,13248.00,6118389
SBK,2016/04/01,13172.00,13217.00,12805.00,12900.00,3169549
SBK,2016/04/04,13042.00,13107.00,12720.00,12900.00,2843501
SBK,2016/04/05,12775.00,12799.00,12350.00,12544.00,3119848
SBK,2016/04/06,12661.00,12730.00,12056.00,12154.00,6129229
SBK,2016/04/07,12155.00,12292.00,11814.00,11899.00,5741224
SBK,2016/04/08,11900.00,12404.00,11850.00,12282.00,2689859
SBK,2016/04/11,12360.00,12484.00,12060.00,12255.00,2114269
SBK,2016/04/12,12261.00,12729.00,12261.00,12600.00,3367360
SBK,2016/04/13,12750.00,13226.00,12603.00,13013.00,3754539
SBK,2016/04/14,13130.00,13152.00,12723.00,12899.00,2473705
SBK,2016/04/15,12899.00,12977.00,12719.00,12848.00,1652314
SBK,2016/04/18,12465.00,12756.00,12300.00,12756.00,3005219
SBK,2016/04/19,12846.00,12909.00,12602.00,12909.00,3454551
SBK,2016/04/20,12890.00,13080.00,12561.00,13078.00,5765524
SBK,2016/04/21,13100.00,13488.00,13090.00,13188.00,7640310
SBK,2016/04/22,13198.00,13198.00,12803.00,12922.00,3723090
SBK,2016/04/25,12922.00,12949.00,12633.00,12934.00,2283274
SBK,2016/04/26,12900.00,12995.00,12680.00,12941.00,2640144
SBK,2016/04/28,13019.00,13244.00,12876.00,13038.00,3585463
SBK,2016/04/29,12838.00,12937.00,12670.00,12772.00,5398271
SBK,2016/05/03,12873.00,12913.00,12334.00,12353.00,7730568
SBK,2016/05/04,12300.00,12300.00,11917.00,12056.00,5784768
SBK,2016/05/05,11985.00,12129.00,11793.00,11801.00,8184710
SBK,2016/05/06,11799.00,11897.00,11560.00,11650.00,5315777
SBK,2016/05/09,11870.00,12068.00,11736.00,11775.00,6579801
SBK,2016/05/10,11898.00,11898.00,11603.00,11759.00,4627642
SBK,2016/05/11,11848.00,11975.00,11640.00,11799.00,4298967
SBK,2016/05/12,11799.00,11799.00,11562.00,11650.00,3157544
SBK,2016/05/13,11591.00,11692.00,11320.00,11636.00,4868359
SBK,2016/05/16,11660.00,11674.00,11506.00,11647.00,3615361
SBK,2016/05/17,11675.00,11769.00,11185.00,11445.00,4076168
SBK,2016/05/18,11395.00,11695.00,11200.00,11675.00,4603794
SBK,2016/05/19,11600.00,11760.00,11502.00,11533.00,4947460
SBK,2016/05/20,11700.00,11930.00,11533.00,11844.00,4635888
SBK,2016/05/23,11845.00,12048.00,11690.00,11957.00,4574414
SBK,2016/05/24,11964.00,12249.00,11811.00,12141.00,6853429
SBK,2016/05/25,12201.00,12476.00,12201.00,12295.00,4760173
SBK,2016/05/26,12300.00,12670.00,12169.00,12552.00,7440772
SBK,2016/05/27,12500.00,12696.00,12169.00,12496.00,7000686
SBK,2016/05/30,12496.00,12565.00,12358.00,12515.00,2297809
SBK,2016/05/31,12500.00,12699.00,12351.00,12401.00,14972440
SBK,2016/06/01,12328.00,12591.00,12328.00,12573.00,3305063
SBK,2016/06/02,12636.00,12942.00,12461.00,12720.00,4184872
SBK,2016/06/03,12750.00,13010.00,12627.00,13010.00,7420743
SBK,2016/06/06,13075.00,13138.00,12639.00,12955.00,4724750
SBK,2016/06/07,13050.00,13175.00,12819.00,13033.00,4456881
SBK,2016/06/08,12980.00,13000.00,12581.00,12610.00,4046722
SBK,2016/06/09,12427.00,12603.00,12263.00,12360.00,3206297
SBK,2016/06/10,12442.00,12442.00,12253.00,12264.00,2859071
SBK,2016/06/13,12150.00,12279.00,12005.00,12055.00,4038949
SBK,2016/06/14,12001.00,12002.00,11604.00,11717.00,4205323
SBK,2016/06/15,11775.00,11901.00,11555.00,11873.00,10636754
SBK,2016/06/17,11665.00,12145.00,11645.00,12145.00,5377301
SBK,2016/06/20,12400.00,12563.00,12161.00,12350.00,3816036
SBK,2016/06/21,12390.00,12536.00,12178.00,12536.00,3723784
SBK,2016/06/22,12580.00,12883.00,12512.00,12848.00,4395689
